"id","idade","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"7608",7608,29,1.42,51.67,25.62,"M","1º Grau","Biológicas","não",0,2667.14,1,2
"7609",7609,34,1.48,54.26,24.77,"M","2º Grau","Exatas","sim",1,2926.05,3,1
"7610",7610,43,1.61,59.4,22.92,"F","Mestrado","Biológicas","não",0,3440.31,2,2
"7611",7611,47,1.67,61.68,22.12,"M","Doutorado","Biológicas","não",0,3668.09,1,2
"7612",7612,32,1.46,53.28,25,"F","Mestrado","Humanas","não",0,2827.82,0,0
"7613",7613,29,1.41,51.44,25.87,"M","Analfabeto","Exatas","não",0,2643.66,0,1
"7614",7614,35,1.5,54.82,24.36,"M","Mestrado","Humanas","não",0,2981.78,2,0
"7615",7615,32,1.46,53.46,25.08,"F","3º Grau","Humanas","não",0,2846.12,2,0
"7616",7616,31,1.45,52.87,25.15,"M","PósDoc","Exatas","sim",1,2786.9,2,1
"7617",7617,51,1.72,63.88,21.59,"M","3º Grau","Humanas","não",0,3887.54,2,0
"7618",7618,29,1.42,51.65,25.61,"M","3º Grau","Humanas","sim",1,2665.01,0,0
"7619",7619,25,1.36,49.28,26.64,"F","Analfabeto","Biológicas","não",0,2428.02,0,2
"7620",7620,27,1.39,50.68,26.23,"F","Doutorado","Humanas","sim",1,2568.43,1,0
"7621",7621,33,1.47,53.85,24.92,"M","Analfabeto","Biológicas","não",0,2885.16,3,2
"7622",7622,36,1.52,55.63,24.08,"M","PósDoc","Exatas","sim",1,3063.26,3,1
"7623",7623,30,1.42,51.92,25.75,"M","PósDoc","Biológicas","sim",1,2691.72,0,2
"7624",7624,35,1.5,54.8,24.36,"M","1º Grau","Humanas","não",0,2980.48,0,0
"7625",7625,43,1.61,59.58,22.99,"F","Analfabeto","Humanas","não",0,3457.83,1,0
"7626",7626,34,1.49,54.71,24.64,"F","2º Grau","Exatas","sim",1,2970.66,2,1
"7627",7627,31,1.44,52.64,25.39,"F","Analfabeto","Exatas","sim",1,2764.16,1,1
"7628",7628,30,1.43,52.2,25.53,"M","2º Grau","Humanas","não",0,2719.91,0,0
"7629",7629,42,1.6,58.91,23.01,"M","2º Grau","Exatas","não",0,3391.2,3,1
"7630",7630,37,1.52,55.97,24.23,"M","3º Grau","Humanas","não",0,3097,1,0
"7631",7631,40,1.57,57.88,23.48,"M","Mestrado","Humanas","não",0,3288.21,3,0
"7632",7632,31,1.44,52.78,25.45,"F","2º Grau","Biológicas","não",0,2778.43,1,2
"7633",7633,37,1.52,55.89,24.19,"F","Mestrado","Exatas","não",0,3088.57,2,1
"7634",7634,19,1.27,45.64,28.3,"M","PósDoc","Biológicas","não",0,2063.76,2,2
"7635",7635,36,1.51,55.58,24.38,"F","Mestrado","Humanas","sim",1,3058.11,0,0
"7636",7636,34,1.49,54.57,24.58,"M","Doutorado","Biológicas","sim",1,2957.13,3,2
"7637",7637,36,1.52,55.8,24.15,"F","1º Grau","Biológicas","sim",1,3080.38,0,2
"7638",7638,29,1.41,51.51,25.91,"M","2º Grau","Exatas","não",0,2651.22,0,1
"7639",7639,39,1.56,57.33,23.56,"M","PósDoc","Biológicas","sim",1,3233.05,1,2
"7640",7640,34,1.48,54.3,24.79,"M","Mestrado","Exatas","não",0,2930.49,2,1
"7641",7641,34,1.48,54.39,24.83,"M","Analfabeto","Biológicas","não",0,2938.68,3,2
"7642",7642,39,1.55,57.12,23.78,"M","1º Grau","Biológicas","não",0,3211.71,3,2
"7643",7643,50,1.71,63.36,21.67,"F","1º Grau","Humanas","não",0,3835.94,1,0
"7644",7644,32,1.46,53.43,25.07,"M","Doutorado","Biológicas","não",0,2843.45,0,2
"7645",7645,29,1.42,51.71,25.64,"F","2º Grau","Humanas","não",0,2670.75,0,0
"7646",7646,41,1.59,58.68,23.21,"M","Doutorado","Humanas","não",0,3367.88,1,0
"7647",7647,32,1.45,53.19,25.3,"M","3º Grau","Exatas","não",0,2818.66,1,1
"7648",7648,45,1.65,60.82,22.34,"F","2º Grau","Humanas","sim",1,3581.58,1,0
"7649",7649,42,1.6,58.93,23.02,"F","PósDoc","Biológicas","não",0,3393.34,2,2
"7650",7650,43,1.61,59.35,22.9,"M","Analfabeto","Humanas","sim",1,3435.11,1,0
"7651",7651,36,1.51,55.29,24.25,"M","Doutorado","Exatas","sim",1,3029.33,1,1
"7652",7652,35,1.5,55.14,24.51,"M","PósDoc","Humanas","sim",1,3014.23,1,0
"7653",7653,33,1.47,53.83,24.91,"M","Analfabeto","Humanas","sim",1,2883.16,0,0
"7654",7654,36,1.51,55.49,24.34,"M","Mestrado","Exatas","não",0,3048.88,2,1
"7655",7655,39,1.55,57.11,23.77,"M","PósDoc","Exatas","não",0,3210.91,1,1
"7656",7656,38,1.54,56.68,23.9,"M","2º Grau","Biológicas","não",0,3167.88,2,2
"7657",7657,34,1.49,54.64,24.61,"F","Analfabeto","Humanas","sim",1,2963.87,3,0
"7658",7658,34,1.49,54.53,24.56,"M","2º Grau","Humanas","não",0,2953.37,2,0
"7659",7659,39,1.56,57.2,23.5,"M","Analfabeto","Exatas","não",0,3220.08,0,1
"7660",7660,27,1.38,50.27,26.4,"F","PósDoc","Exatas","sim",1,2527.12,0,1
"7661",7661,33,1.48,54.06,24.68,"F","Mestrado","Humanas","não",0,2906.43,2,0
"7662",7662,33,1.47,53.88,24.93,"F","Doutorado","Biológicas","não",0,2887.53,2,2
"7663",7663,33,1.48,54.09,24.69,"F","3º Grau","Exatas","sim",1,2908.97,3,1
"7664",7664,34,1.48,54.22,24.75,"M","2º Grau","Exatas","sim",1,2922.08,3,1
"7665",7665,24,1.35,48.87,26.81,"F","2º Grau","Biológicas","não",0,2387.17,2,2
"7666",7666,40,1.57,57.71,23.41,"M","PósDoc","Biológicas","não",0,3271.43,0,2
"7667",7667,41,1.59,58.5,23.14,"F","2º Grau","Exatas","não",0,3349.98,3,1
"7668",7668,43,1.61,59.46,22.94,"F","2º Grau","Biológicas","sim",1,3446.14,2,2
"7669",7669,31,1.44,52.73,25.43,"F","1º Grau","Biológicas","não",0,2772.67,1,2
"7670",7670,33,1.48,54.14,24.72,"M","Doutorado","Humanas","não",0,2913.95,3,0
"7671",7671,36,1.51,55.55,24.36,"F","3º Grau","Humanas","sim",1,3054.84,3,0
"7672",7672,37,1.53,56.19,24,"M","Mestrado","Humanas","sim",1,3119.37,1,0
"7673",7673,30,1.42,51.9,25.74,"F","2º Grau","Biológicas","não",0,2690.31,2,2
"7674",7674,39,1.55,57.05,23.75,"M","1º Grau","Biológicas","sim",1,3204.91,3,2
"7675",7675,34,1.48,54.34,24.81,"M","Mestrado","Exatas","não",0,2933.9,3,1
"7676",7676,42,1.6,58.81,22.97,"M","Analfabeto","Humanas","não",0,3380.6,2,0
"7677",7677,33,1.48,54.12,24.71,"F","3º Grau","Exatas","não",0,2912.11,2,1
"7678",7678,33,1.47,53.71,24.86,"M","Mestrado","Biológicas","sim",1,2870.58,1,2
"7679",7679,24,1.35,48.82,26.79,"F","2º Grau","Exatas","sim",1,2382.29,1,1
"7680",7680,36,1.51,55.48,24.33,"M","1º Grau","Biológicas","não",0,3047.85,1,2
"7681",7681,23,1.33,48.18,27.24,"F","Doutorado","Biológicas","não",0,2317.61,2,2
"7682",7682,43,1.61,59.39,22.91,"M","1º Grau","Humanas","não",0,3439.35,1,0
"7683",7683,50,1.71,63.56,21.74,"M","Mestrado","Humanas","sim",1,3855.95,3,0
"7684",7684,46,1.66,61.22,22.22,"F","Doutorado","Biológicas","não",0,3621.85,0,2
"7685",7685,32,1.45,53.08,25.25,"F","1º Grau","Biológicas","não",0,2807.73,3,2
"7686",7686,39,1.56,57.4,23.59,"F","PósDoc","Biológicas","não",0,3239.54,3,2
"7687",7687,37,1.52,55.95,24.22,"M","Mestrado","Exatas","sim",1,3094.65,1,1
"7688",7688,34,1.48,54.4,24.84,"F","Doutorado","Exatas","sim",1,2939.64,3,1
"7689",7689,25,1.36,49.21,26.61,"M","3º Grau","Humanas","não",0,2420.89,1,0
"7690",7690,36,1.51,55.34,24.27,"M","Doutorado","Humanas","sim",1,3033.56,2,0
"7691",7691,37,1.52,55.99,24.23,"F","PósDoc","Exatas","sim",1,3098.71,2,1
"7692",7692,30,1.42,51.97,25.77,"F","2º Grau","Exatas","não",0,2696.55,3,1
"7693",7693,26,1.38,50.09,26.3,"F","Doutorado","Humanas","não",0,2508.66,3,0
"7694",7694,25,1.36,49.48,26.75,"F","Analfabeto","Biológicas","sim",1,2448.19,1,2
"7695",7695,45,1.64,60.67,22.56,"M","3º Grau","Humanas","sim",1,3567.37,0,0
"7696",7696,21,1.3,47.17,27.91,"F","Doutorado","Biológicas","não",0,2217.09,1,2
"7697",7697,28,1.4,50.99,26.02,"M","3º Grau","Exatas","sim",1,2599.11,3,1
"7698",7698,40,1.57,57.67,23.4,"F","3º Grau","Exatas","sim",1,3266.92,0,1
"7699",7699,29,1.41,51.34,25.82,"M","3º Grau","Humanas","sim",1,2633.59,0,0
"7700",7700,33,1.47,53.81,24.9,"F","PósDoc","Exatas","não",0,2881.45,0,1
"7701",7701,27,1.39,50.53,26.15,"M","Doutorado","Humanas","sim",1,2553.06,0,0
"7702",7702,27,1.38,50.18,26.35,"M","2º Grau","Humanas","sim",1,2518.3,2,0
"7703",7703,28,1.4,50.84,25.94,"F","Analfabeto","Humanas","não",0,2584.12,2,0
"7704",7704,25,1.35,49.18,26.98,"M","PósDoc","Exatas","não",0,2417.52,1,1
"7705",7705,35,1.5,55.16,24.52,"F","Mestrado","Humanas","sim",1,3015.56,2,0
"7706",7706,30,1.42,51.98,25.78,"F","PósDoc","Exatas","não",0,2697.51,3,1
"7707",7707,56,1.8,66.91,20.65,"F","3º Grau","Exatas","não",0,4190.77,3,1
"7708",7708,46,1.65,61.01,22.41,"M","Doutorado","Biológicas","não",0,3600.69,1,2
"7709",7709,25,1.36,49.23,26.62,"F","Analfabeto","Biológicas","não",0,2422.53,0,2
"7710",7710,34,1.48,54.39,24.83,"F","Analfabeto","Biológicas","não",0,2938.9,1,2
"7711",7711,35,1.5,54.87,24.39,"F","2º Grau","Exatas","não",0,2987.23,3,1
"7712",7712,26,1.37,49.69,26.47,"F","3º Grau","Exatas","não",0,2469.1,1,1
"7713",7713,36,1.52,55.68,24.1,"F","Analfabeto","Exatas","não",0,3067.5,2,1
"7714",7714,25,1.36,49.43,26.72,"M","Mestrado","Biológicas","não",0,2443.21,1,2
"7715",7715,36,1.52,55.6,24.07,"M","2º Grau","Humanas","não",0,3060.39,0,0
"7716",7716,37,1.53,56.05,23.94,"F","Analfabeto","Exatas","não",0,3104.6,2,1
"7717",7717,33,1.47,53.72,24.86,"F","Doutorado","Exatas","não",0,2872.05,0,1
"7718",7718,50,1.71,63.54,21.73,"M","Mestrado","Exatas","não",0,3854.04,1,1
"7719",7719,41,1.58,58.34,23.37,"M","Mestrado","Biológicas","não",0,3334,0,2
"7720",7720,36,1.51,55.45,24.32,"M","3º Grau","Biológicas","não",0,3045.47,0,2
"7721",7721,48,1.69,62.58,21.91,"M","Analfabeto","Humanas","não",0,3758.11,2,0
"7722",7722,31,1.44,52.78,25.45,"M","Mestrado","Biológicas","sim",1,2777.66,0,2
"7723",7723,34,1.49,54.51,24.55,"F","2º Grau","Humanas","não",0,2951.09,2,0
"7724",7724,41,1.58,58.26,23.34,"M","1º Grau","Humanas","não",0,3325.87,2,0
"7725",7725,32,1.46,53.31,25.01,"M","Doutorado","Humanas","sim",1,2831.19,0,0
"7726",7726,38,1.55,56.83,23.65,"M","Mestrado","Humanas","não",0,3182.86,1,0
"7727",7727,27,1.39,50.62,26.2,"F","Analfabeto","Biológicas","não",0,2562.32,0,2
"7728",7728,45,1.64,60.8,22.61,"F","2º Grau","Biológicas","não",0,3579.68,0,2
"7729",7729,34,1.48,54.34,24.81,"M","Analfabeto","Exatas","não",0,2933.64,3,1
"7730",7730,35,1.49,54.76,24.67,"F","Mestrado","Biológicas","não",0,2975.87,3,2
"7731",7731,48,1.69,62.49,21.88,"M","2º Grau","Biológicas","não",0,3748.62,0,2
"7732",7732,37,1.52,55.95,24.22,"M","1º Grau","Exatas","não",0,3094.56,1,1
"7733",7733,45,1.65,60.94,22.38,"F","3º Grau","Exatas","não",0,3594.33,3,1
"7734",7734,40,1.58,58.03,23.25,"F","1º Grau","Humanas","sim",1,3303.26,0,0
"7735",7735,27,1.39,50.7,26.24,"F","2º Grau","Exatas","não",0,2570.23,0,1
"7736",7736,39,1.56,57.4,23.59,"M","1º Grau","Biológicas","não",0,3239.9,2,2
"7737",7737,29,1.42,51.72,25.65,"M","PósDoc","Exatas","sim",1,2671.83,0,1
"7738",7738,37,1.52,55.97,24.23,"M","Mestrado","Biológicas","sim",1,3097.46,3,2
"7739",7739,36,1.51,55.33,24.27,"F","Doutorado","Biológicas","não",0,3033.01,1,2
"7740",7740,28,1.4,51.06,26.05,"F","2º Grau","Biológicas","não",0,2605.99,3,2
"7741",7741,38,1.54,56.57,23.85,"F","PósDoc","Exatas","não",0,3156.95,1,1
"7742",7742,42,1.6,58.96,23.03,"M","3º Grau","Biológicas","sim",1,3395.64,0,2
"7743",7743,38,1.55,56.91,23.69,"M","1º Grau","Humanas","não",0,3190.6,2,0
"7744",7744,39,1.56,57.33,23.56,"F","PósDoc","Humanas","não",0,3232.81,3,0
"7745",7745,31,1.45,52.9,25.16,"M","PósDoc","Humanas","sim",1,2789.68,2,0
"7746",7746,38,1.54,56.66,23.89,"F","Mestrado","Biológicas","não",0,3166.24,3,2
"7747",7747,35,1.5,55.13,24.5,"F","Doutorado","Exatas","não",0,3012.59,2,1
"7748",7748,44,1.63,60.13,22.63,"F","3º Grau","Exatas","sim",1,3512.53,0,1
"7749",7749,38,1.55,56.92,23.69,"M","Mestrado","Biológicas","não",0,3192.02,1,2
"7750",7750,30,1.43,52.09,25.47,"F","Mestrado","Exatas","sim",1,2708.77,2,1
"7751",7751,29,1.41,51.56,25.93,"M","3º Grau","Humanas","não",0,2656.49,0,0
"7752",7752,36,1.52,55.78,24.14,"F","PósDoc","Humanas","sim",1,3077.66,2,0
"7753",7753,33,1.48,54.1,24.7,"M","Mestrado","Exatas","não",0,2910.26,3,1
"7754",7754,30,1.42,51.98,25.78,"F","1º Grau","Humanas","sim",1,2698.24,3,0
"7755",7755,29,1.41,51.34,25.82,"M","1º Grau","Biológicas","sim",1,2633.75,0,2
"7756",7756,30,1.43,52.16,25.51,"F","PósDoc","Humanas","sim",1,2715.78,1,0
"7757",7757,32,1.46,53.47,25.08,"F","1º Grau","Biológicas","não",0,2847.08,3,2
"7758",7758,34,1.49,54.49,24.54,"F","PósDoc","Exatas","não",0,2949.22,1,1
"7759",7759,42,1.6,58.98,23.04,"M","Mestrado","Exatas","sim",1,3397.95,3,1
"7760",7760,39,1.56,57.21,23.51,"F","2º Grau","Humanas","não",0,3220.77,1,0
"7761",7761,43,1.61,59.33,22.89,"M","3º Grau","Biológicas","não",0,3432.95,0,2
"7762",7762,33,1.47,53.99,24.98,"M","1º Grau","Biológicas","não",0,2899.1,0,2
"7763",7763,42,1.59,58.76,23.24,"M","Doutorado","Exatas","não",0,3375.91,2,1
"7764",7764,36,1.52,55.74,24.13,"F","3º Grau","Biológicas","sim",1,3074.03,0,2
"7765",7765,37,1.53,56.12,23.97,"M","PósDoc","Humanas","não",0,3111.87,1,0
"7766",7766,39,1.55,57.13,23.78,"F","Analfabeto","Exatas","sim",1,3213.17,2,1
"7767",7767,32,1.45,53.09,25.25,"M","PósDoc","Biológicas","sim",1,2809.26,2,2
"7768",7768,29,1.41,51.38,25.84,"F","Analfabeto","Humanas","não",0,2637.59,2,0
"7769",7769,27,1.39,50.52,26.15,"F","PósDoc","Biológicas","sim",1,2551.9,3,2
"7770",7770,34,1.48,54.27,24.78,"F","2º Grau","Exatas","não",0,2926.87,3,1
"7771",7771,42,1.6,59.05,23.07,"M","Doutorado","Humanas","não",0,3405.27,1,0
"7772",7772,43,1.61,59.45,22.94,"M","2º Grau","Biológicas","sim",1,3444.89,0,2
"7773",7773,35,1.5,55.18,24.52,"F","Doutorado","Biológicas","não",0,3018.49,1,2
"7774",7774,40,1.57,57.67,23.4,"F","PósDoc","Biológicas","não",0,3267.23,2,2
"7775",7775,27,1.38,50.36,26.44,"M","Doutorado","Humanas","sim",1,2535.6,3,0
"7776",7776,35,1.5,54.91,24.4,"M","2º Grau","Humanas","não",0,2990.96,0,0
"7777",7777,28,1.4,50.81,25.92,"F","Analfabeto","Biológicas","não",0,2580.72,1,2
"7778",7778,38,1.55,56.93,23.7,"M","2º Grau","Exatas","não",0,3193.02,1,1
"7779",7779,42,1.6,59.19,23.12,"F","Analfabeto","Humanas","não",0,3418.62,1,0
"7780",7780,31,1.44,52.6,25.37,"M","2º Grau","Humanas","não",0,2759.96,2,0
"7781",7781,30,1.43,52.28,25.57,"M","Doutorado","Exatas","sim",1,2727.52,1,1
"7782",7782,32,1.45,53.1,25.26,"M","Doutorado","Humanas","sim",1,2809.82,3,0
"7783",7783,39,1.56,57.52,23.64,"F","Mestrado","Exatas","sim",1,3252.28,0,1
"7784",7784,35,1.49,54.74,24.66,"M","Analfabeto","Biológicas","sim",1,2974.32,0,2
"7785",7785,32,1.46,53.25,24.98,"F","2º Grau","Biológicas","não",0,2824.99,3,2
"7786",7786,35,1.51,55.24,24.23,"M","2º Grau","Biológicas","sim",1,3023.83,1,2
"7787",7787,38,1.55,56.96,23.71,"F","PósDoc","Humanas","sim",1,3195.85,3,0
"7788",7788,36,1.51,55.47,24.33,"M","2º Grau","Humanas","sim",1,3046.66,3,0
"7789",7789,41,1.58,58.29,23.35,"F","3º Grau","Exatas","não",0,3328.74,0,1
"7790",7790,32,1.46,53.45,25.08,"M","3º Grau","Biológicas","não",0,2845.26,0,2
"7791",7791,47,1.66,61.59,22.35,"F","2º Grau","Humanas","sim",1,3658.98,0,0
"7792",7792,46,1.66,61.5,22.32,"F","Mestrado","Exatas","sim",1,3650.46,2,1
"7793",7793,52,1.75,64.82,21.17,"M","PósDoc","Humanas","não",0,3981.99,2,0
"7794",7794,40,1.57,57.98,23.52,"F","PósDoc","Biológicas","não",0,3297.51,1,2
"7795",7795,32,1.46,53.26,24.99,"M","Mestrado","Biológicas","não",0,2826.35,1,2
"7796",7796,33,1.48,54.05,24.68,"F","PósDoc","Humanas","não",0,2904.51,0,0
"7797",7797,21,1.3,47.14,27.89,"M","1º Grau","Biológicas","sim",1,2214.15,3,2
"7798",7798,38,1.55,56.97,23.71,"M","Analfabeto","Exatas","não",0,3196.62,3,1
"7799",7799,38,1.54,56.66,23.89,"M","3º Grau","Biológicas","não",0,3166.16,0,2
"7800",7800,41,1.59,58.58,23.17,"M","3º Grau","Biológicas","não",0,3357.9,3,2
"7801",7801,41,1.58,58.17,23.3,"F","Doutorado","Exatas","sim",1,3317.18,2,1
"7802",7802,26,1.37,49.71,26.49,"F","2º Grau","Biológicas","sim",1,2470.68,0,2
"7803",7803,37,1.53,56,23.92,"M","Mestrado","Humanas","não",0,3100.26,3,0
"7804",7804,38,1.54,56.49,23.82,"M","Mestrado","Exatas","não",0,3148.89,3,1
"7805",7805,36,1.51,55.6,24.38,"M","2º Grau","Humanas","não",0,3059.83,3,0
"7806",7806,38,1.54,56.71,23.91,"M","2º Grau","Exatas","não",0,3170.53,2,1
"7807",7807,30,1.43,52.12,25.49,"M","3º Grau","Exatas","sim",1,2712.23,2,1
"7808",7808,30,1.42,51.89,25.73,"F","PósDoc","Humanas","sim",1,2688.9,3,0
"7809",7809,42,1.59,58.79,23.25,"F","Mestrado","Biológicas","sim",1,3378.65,3,2
"7810",7810,39,1.56,57.34,23.56,"M","2º Grau","Biológicas","não",0,3234.09,1,2
"7811",7811,32,1.46,53.35,25.03,"F","2º Grau","Humanas","sim",1,2834.54,2,0
"7812",7812,41,1.59,58.6,23.18,"M","Mestrado","Humanas","não",0,3360.02,1,0
"7813",7813,29,1.41,51.58,25.94,"F","PósDoc","Humanas","sim",1,2658.43,1,0
"7814",7814,39,1.56,57.52,23.64,"F","2º Grau","Humanas","não",0,3252.18,3,0
"7815",7815,28,1.39,50.74,26.26,"F","Doutorado","Humanas","não",0,2574.29,0,0
"7816",7816,40,1.57,57.68,23.4,"M","2º Grau","Exatas","não",0,3268.35,1,1
"7817",7817,34,1.48,54.32,24.8,"M","2º Grau","Biológicas","não",0,2932.15,1,2
"7818",7818,32,1.46,53.51,25.1,"F","3º Grau","Exatas","não",0,2850.64,3,1
"7819",7819,40,1.58,58.12,23.28,"M","Analfabeto","Humanas","sim",1,3312.27,0,0
"7820",7820,37,1.53,56.16,23.99,"F","Doutorado","Biológicas","não",0,3116.28,2,2
"7821",7821,32,1.46,53.22,24.97,"M","3º Grau","Biológicas","não",0,2821.64,2,2
"7822",7822,40,1.58,58.11,23.28,"M","1º Grau","Exatas","não",0,3310.62,2,1
"7823",7823,37,1.52,55.89,24.19,"M","Doutorado","Biológicas","não",0,3089.22,1,2
"7824",7824,33,1.46,53.6,25.15,"M","Mestrado","Exatas","não",0,2859.76,2,1
"7825",7825,37,1.52,55.94,24.21,"F","1º Grau","Exatas","não",0,3094.06,0,1
"7826",7826,33,1.47,53.61,24.81,"M","Mestrado","Humanas","não",0,2861.1,1,0
"7827",7827,29,1.41,51.47,25.89,"M","PósDoc","Biológicas","não",0,2647.37,3,2
"7828",7828,19,1.27,45.71,28.34,"M","2º Grau","Biológicas","sim",1,2071.09,0,2
"7829",7829,41,1.59,58.68,23.21,"M","Mestrado","Humanas","sim",1,3367.66,2,0
"7830",7830,35,1.51,55.24,24.23,"F","Analfabeto","Exatas","não",0,3024.32,3,1
"7831",7831,33,1.47,53.88,24.93,"M","3º Grau","Humanas","sim",1,2887.78,2,0
"7832",7832,42,1.61,59.28,22.87,"F","3º Grau","Humanas","não",0,3428.22,1,0
"7833",7833,48,1.68,62.4,22.11,"M","1º Grau","Humanas","não",0,3739.82,0,0
"7834",7834,22,1.31,47.43,27.64,"F","3º Grau","Humanas","não",0,2242.93,0,0
"7835",7835,43,1.61,59.42,22.92,"F","Mestrado","Biológicas","não",0,3441.71,2,2
"7836",7836,22,1.31,47.52,27.69,"M","PósDoc","Biológicas","não",0,2251.72,0,2
"7837",7837,30,1.43,52.19,25.52,"F","1º Grau","Humanas","sim",1,2718.64,2,0
"7838",7838,37,1.53,56.31,24.05,"F","Mestrado","Humanas","não",0,3130.77,1,0
"7839",7839,40,1.57,57.98,23.52,"M","2º Grau","Exatas","não",0,3297.69,2,1
"7840",7840,45,1.64,60.71,22.57,"F","1º Grau","Humanas","sim",1,3570.63,3,0
"7841",7841,27,1.39,50.58,26.18,"M","3º Grau","Exatas","não",0,2558.27,1,1
"7842",7842,26,1.37,49.67,26.46,"M","PósDoc","Exatas","sim",1,2466.52,2,1
"7843",7843,37,1.53,56.26,24.03,"M","2º Grau","Humanas","não",0,3125.67,1,0
"7844",7844,28,1.4,51.05,26.05,"M","Analfabeto","Humanas","sim",1,2605.06,1,0
"7845",7845,43,1.61,59.45,22.94,"M","1º Grau","Humanas","não",0,3445.16,2,0
"7846",7846,20,1.28,46.21,28.2,"F","1º Grau","Humanas","sim",1,2120.85,0,0
"7847",7847,45,1.65,60.86,22.35,"M","2º Grau","Humanas","não",0,3585.83,3,0
"7848",7848,37,1.52,55.92,24.2,"M","Doutorado","Humanas","sim",1,3092.29,1,0
"7849",7849,39,1.56,57.57,23.66,"M","Mestrado","Exatas","sim",1,3257.11,3,1
"7850",7850,45,1.64,60.74,22.58,"M","Analfabeto","Biológicas","não",0,3573.94,1,2
"7851",7851,36,1.52,55.71,24.11,"M","PósDoc","Humanas","não",0,3070.94,0,0
"7852",7852,29,1.42,51.64,25.61,"M","PósDoc","Biológicas","não",0,2664.27,2,2
"7853",7853,29,1.42,51.63,25.61,"M","Mestrado","Biológicas","não",0,2663.48,3,2
"7854",7854,31,1.45,52.91,25.17,"M","1º Grau","Exatas","sim",1,2791.5,2,1
"7855",7855,37,1.53,56.26,24.03,"M","Doutorado","Exatas","sim",1,3126.4,3,1
"7856",7856,37,1.53,56.19,24,"F","Doutorado","Exatas","não",0,3119.35,0,1
"7857",7857,40,1.57,57.84,23.47,"M","1º Grau","Humanas","não",0,3284.11,3,0
"7858",7858,32,1.46,53.3,25,"M","2º Grau","Exatas","não",0,2830.39,0,1
"7859",7859,43,1.61,59.29,22.87,"F","3º Grau","Humanas","sim",1,3429.45,2,0
"7860",7860,36,1.52,55.69,24.1,"F","Analfabeto","Biológicas","não",0,3069.25,2,2
"7861",7861,41,1.58,58.38,23.39,"M","1º Grau","Exatas","não",0,3337.57,1,1
"7862",7862,34,1.49,54.46,24.53,"F","Mestrado","Biológicas","sim",1,2946.25,3,2
"7863",7863,33,1.47,53.91,24.95,"F","2º Grau","Biológicas","não",0,2891,0,2
"7864",7864,43,1.61,59.32,22.88,"F","2º Grau","Biológicas","sim",1,3431.54,2,2
"7865",7865,48,1.69,62.5,21.88,"F","Doutorado","Biológicas","sim",1,3750.08,1,2
"7866",7866,34,1.48,54.25,24.77,"M","1º Grau","Exatas","sim",1,2925.36,2,1
"7867",7867,26,1.38,50.09,26.3,"M","3º Grau","Biológicas","não",0,2508.51,3,2
"7868",7868,47,1.67,61.79,22.16,"M","Mestrado","Exatas","não",0,3679.01,1,1
"7869",7869,24,1.34,48.71,27.13,"F","Doutorado","Exatas","sim",1,2371.34,0,1
"7870",7870,40,1.57,57.67,23.4,"M","2º Grau","Humanas","sim",1,3267.12,1,0
"7871",7871,28,1.4,50.99,26.02,"F","1º Grau","Biológicas","sim",1,2598.96,3,2
"7872",7872,33,1.47,53.66,24.83,"F","1º Grau","Humanas","não",0,2865.51,1,0
"7873",7873,33,1.47,53.67,24.84,"M","Mestrado","Exatas","não",0,2866.71,0,1
"7874",7874,28,1.4,51.14,26.09,"M","1º Grau","Humanas","não",0,2614.43,0,0
"7875",7875,41,1.59,58.52,23.15,"M","2º Grau","Humanas","não",0,3352.16,1,0
"7876",7876,40,1.57,57.94,23.51,"F","Analfabeto","Biológicas","não",0,3294.41,0,2
"7877",7877,22,1.31,47.35,27.59,"M","3º Grau","Biológicas","não",0,2235.38,2,2
"7878",7878,38,1.54,56.78,23.94,"F","PósDoc","Humanas","sim",1,3177.95,2,0
"7879",7879,44,1.63,60.28,22.69,"F","2º Grau","Biológicas","não",0,3527.99,3,2
"7880",7880,32,1.46,53.29,25,"F","1º Grau","Exatas","não",0,2828.63,1,1
"7881",7881,38,1.55,56.96,23.71,"M","PósDoc","Humanas","não",0,3195.52,2,0
"7882",7882,40,1.57,57.79,23.45,"M","Analfabeto","Humanas","sim",1,3278.71,0,0
"7883",7883,38,1.54,56.67,23.9,"M","Analfabeto","Biológicas","não",0,3167.26,1,2
"7884",7884,22,1.32,47.8,27.43,"F","Analfabeto","Biológicas","sim",1,2279.61,2,2
"7885",7885,38,1.55,56.85,23.66,"M","1º Grau","Humanas","não",0,3184.67,0,0
"7886",7886,35,1.51,55.23,24.22,"M","Analfabeto","Exatas","sim",1,3022.71,3,1
"7887",7887,27,1.38,50.32,26.42,"F","PósDoc","Humanas","não",0,2532.14,0,0
"7888",7888,28,1.41,51.21,25.76,"M","PósDoc","Humanas","não",0,2621.35,1,0
"7889",7889,32,1.46,53.37,25.04,"F","Mestrado","Humanas","não",0,2836.67,1,0
"7890",7890,52,1.74,64.69,21.37,"F","2º Grau","Humanas","não",0,3969.11,2,0
"7891",7891,37,1.53,56.12,23.97,"F","3º Grau","Exatas","não",0,3112.08,3,1
"7892",7892,39,1.55,57.12,23.78,"F","3º Grau","Humanas","não",0,3212.22,1,0
"7893",7893,31,1.45,52.93,25.17,"M","2º Grau","Exatas","não",0,2792.7,0,1
